id,source,category,question,answer,modified
439,한국교통안전공단,안전검사(기계식주차·삭도·궤도),기계식주차장 수용차량 허용 제원 기준이 어떻게 되나요??,"「주차장법」 시행규칙 제16조의2제1항제1호에 따라 중형 기계식주차장은 길이 5.05미터 이하, 너비 1.9미터 이하, 높이 1.55미터 이하, 무게 1,850킬로그램 이하인 자동차를 주차할 수 있는 기계식주차장을 말하며, 대형 기계식주차장은 길이 5.75미터 이하, 너비 2.15미터 이하, 높이 1.85미터 이하, 무게 2,200킬로그램 이하인 자동차를 주차할 수 있는 기계식주차장으로 정의하고 있습니다.
(건축허가일 2016년 4월 12일 이후 건물 기준)

추가로, 특정건물의 수용가능차량 제원을 알고 싶으신 경우 기계식주차장 정보관리시스템(www.kotsa.or.kr/mpis)의 기계식주차장 안전지도를 통해 확인하실 수 있습니다.",2025-09-12
190,한국교통안전공단,자동차튜닝,튜닝 업체 등록은 어디에서 하나요?,"메뉴 : 사이버검사소 로그인 - 튜닝 서비스 - 튜닝작업등록관리 (링크 참고 : youtu.be/it9ZtphsaOE)
＊ 업체 등록 시 자동차관리사업자 등록번호(정비업체) 또는 제작자 코드(제작자)가 필요합니다.
＊ 제작자의 경우, 인근 공단 검사소를 통한 실사가 필요합니다.
★ 사이버검사소 - 공지사항[알림마당] - """"제작자"""" 검색 - """"제작자 튜닝작업 신청 매뉴얼"""" 게시글 참고

1. 사업자 또는 기업 대표자 명의로 로그인
2. 튜닝작업등록관리 - 사용자등록 화면에서 약관 동의 및 사용자 정보 입력*
＊ (최초 업체등록 시) 마이페이지 - 회원정보 - 업무담당자 정보의 이름 및 휴대전화 번호에 대표자 성명 및 대표자 명의 휴대폰번호를 등록
3. 본인 인증 (대표자 명의 휴대폰)",2025-08-26
134,한국교통안전공단,드론안전,초경량비행장치 자격 시험문제를 공개하지 않는 이유는?,"초경량비행장치자격시험은 국가자격시험으로 모든 시험문제는 문제은행방식으로 출제관리되고 있습니다. 이에 따라 시험문제는 대외비로서 외부에 비공개원칙으로 운영되고 있습니다. 그 이유는 대법원의 판례 등에서 국가자격시험으로서의 비공개로 시행할 때 발생하는 이득(항공안전을 위한 조종자의 엄정하고 공정한 평가)이 공개함으로써 발생하는 이득(국민의 알권리 등)보다 크기 때문입니다. 단, 응시자가 시험문제를 어디서 틀렸는지의 정보를 제공하기 위해 홈페이지의 합격자 발표 메뉴에서 개인별 취약세목을 공개하고 있습니다.
        * 관련법규 : 공공기관의 정보공개에 관한 법률 제9조제1항제5호",2025-08-29
351,한국교통안전공단,드론안전,개인이 보유하던 기체로도 시험이 가능한가요?,불가합니다. 교육기관이 보유한 (영리) 신고된 기체로 시험 응시가 가능합니다.,2025-08-28
436,한국교통안전공단,안전검사(기계식주차·삭도·궤도),기계식주차장 검사(사용/정기) 시행 근거와 연기방법이 어떻게 될까요?,"기계식주차장의 사용검사 및 정기검사는 「주차장법」제19조의9제2항에 따라 시행하고 있으며, 부득이한 사유가 있을 때는 검사를 연기할 수 있습니다.
1. 사용검사 : 기계식주차장의 설치를 마치고 이를 사용하기 전에 실시하는 검사 (유효기간 : 3년)
2. 정기검사 : 사용검사의 유효기간이 지난 후 계속하여 사용하려는 경우에 주기적으로 실시하는 검사 (유효기간 : 2년)

제19조의9제2항의 부득이한 사유란 같은 법 시행령 제12조의3제4항에 따라 다음 각 호의 경우를 말합니다.
1. 기계식주차장이 설치된 건축물의 흠으로 인하여 그 건축물과 기계식주차장의 사용이 불가능하게 된 경우
2. 기계식주차장의 사용을 중지한 경우(법 제19조에 따라 설치가 의무화된 부설주차장의 경우는 제외)
3. 천재지변이나 그 밖에 정기검사를 받지 못할 부득이한 사유가 발생한 경우
위와 같은 사유로 정기검사를 연기받으려는 자는 사용검사 또는 정기검사의 유효기간이 만료되기 전에 연기사유를 확인할 수 있는 서류를 첨부하여 기계식주차장의 소재지를 관할하는 시장·군수 또는 구청장에게 연기신청을 하여야 합니다. 관련서류는 첨부파일을 확인하시기 바랍니다.

※ 첨부파일 : 주차장법 시행규칙 별지 제8호의11서식(기계식주차장 정기검사 연기신청서)",2025-09-12
441,한국교통안전공단,안전검사(기계식주차·삭도·궤도),기계식주차장 철거 기준과 용도변경 시 설치 기준은?,"기계식주차장치를 철거함으로써 주차장법 제19조제3항에 따른 부설주차장의 설치기준에 미달하게 되는 경우 같은 조 제4항에 따라 시설물의 부지 인근에 부설주차장을 설치하거나, 같은 조 제5항에 따라 주차장의 설치에 드는 비용을 내야합니다. 이 경우 기계식주차장치가 설치되었던 바닥면적에 해당하는 주차장을 해당 시설물 또는 그 부지에 확보하여야 합니다.

이 때 주차장법 시행령 제12조의5제2항 의거 주차장법 제19조의13제4항에 따라 기계식주차장치의 수급 실태 및 이용 특성 등을 고려하여 기계식주차장치의 철거가 필요하다고 인정되는 경우에는 해당 지방자치단체의 조례로 정하는 바에 따라 별표 1에 따른 부설주차장 설치 기준을 철거되는 기계식주차장치의 종류별로 2분의 1의 범위에서 완화될 수 있도록 규정하고 있습니다.

또한, 주차장법 제19조의13제6항 의거 기계식주차장치의 철거를 위하여 필요한 경우 제19조제3항에 따른 부설주차장 설치기준을 2분의 1의 범위에서 대통령령으로 정하는 바에 따라 해당 지방자치단체의 조례로 완화할 수 있도록 규정하고 있습니다.

다만, 기존 기계식주차장을 철거하여 주차대수의 2분의 1에 해당하는 주차대수로 감면·인정 받은 후 해당 시설물의 용도변경 또는 증축 등으로 인하여 주차장을 추가로 설치해야 하는 경우에는 주차장을 변경하면서 줄어든 주차대수도 포함하여 설치해야 하도록 규정하고 있습니다.",2025-09-12
111,한국교통안전공단,드론안전,초경량비행장지 조종자 실기시험은 어디서 치르게 되나요?,"무인멀티콥터 및 무인헬리콥터의 경우 공단 화성 및 김천드론자격센터, 상설실기시험장 및 전문교육기관에서 시험을 치르고 있습니다. 무인비행기 및 유인 분야 실기시험의 경우 응시자가 요청한 일부 장소에서 시험이 진행되고 있습니다.",2025-08-29
398,한국교통안전공단,도로자격(화물·버스·택시·정밀),"사업용운전자격(화물,버스,택시)응시원서 접수 시 운전경력 계산하는 방법은?","■ [택시] 여객자동차운수사업법 시행규칙 제49조제1항제2호에따라 2종보통 이상 운전경력 1년 이상이어야 합니다.
■ [버스] 여객자동차운수사업법 시행규칙 제49조제1항제2호에따라 1종보통 이상 운전경력 1년 이상이어야 합니다.
■ [화물] 화물자동차운수사업법 시행규칙 제18조제3호에 따라 제2종 보통 운전경력 2년 이상이어야 합니다.
■ 운전경력은 운전면허 보유기간으로 산정하며, 면허 취소 후 재취득한 경우 이전 면허의 보유기간도 합산하여 인정합니다. (정지·취소기간은 제외)",2025-09-09
118,한국교통안전공단,드론안전,초경량비행장치 조종자 증명 취득을 위한 교육비는 얼마인가요?,교육비는 각 교육기관에 문의하시면 확인 가능합니다.,2025-08-29
244,한국교통안전공단,자동차검사,어린이보호차량의 후방보행자안전장치 설치기준,"어린이운송용 차량의 후방보행자 안전장치의 기준은 「자동차 및 자동차부품의 성능과 기준에 관한 규칙 제53조의2에 규정하고 있습니다. 2019년 7월 1일 이후 차량은 개정된 내용이 적용되어 후방영상장치(R 변속시 2초이내 작동), 후진경고음 발생장치(경고음반복발생)을 모두 설치하셔야 합니다.",2025-09-09
399,한국교통안전공단,도로자격(화물·버스·택시·정밀),"사업용운전자격(화물,버스,택시) 시험접수는 어떻게 하나요?","■ TS국가자격시험(lic.kotsa.or.kr) 홈페이지에서 실명인증 후 본인이 원하시는 시험장소, 날짜, 시간을 지정하여 예약하시면 됩니다.
ㅇ기타 궁금하신 사항은 홈페이지나 고객콜센터(1577-0990)로 문의하여 주시기 바랍니다.",2025-09-09
303,한국교통안전공단,항공안전,[항공영어] 항공영어구술능력증명시험문제는 어디에서 확인 할 수 있나요?,"항공영어구술능력시험 문제는 비공개이나, 응시자가 문제의 유형 등을 미리 확인할 수 있도록 응시분야별 샘플문제를 공개하고 있으며, 샘플문제는 국토교통부(시험안내서) 및 한국교통안전공단(시험안내서 및 모의시험 프로그램) 홈페이지(자료실)에서 확인할 수 있습니다.",2022-04-28
137,한국교통안전공단,드론안전,지도조종자가 되었는데 자격증을 어디에서 발급 받을 수 있나요?,지도조종자로 등록되신 분은 초경량비행장치 조종자증명 자격증 뒷면 특기사항에 지도조종자로 명시가 됩니다. 자격증 신청 시 초경량비행장치 조종자를 선택하고 지도조종자 등록이 되어있는 분은 특기사항에 지도조종자(초경량비행장치 종류)를 확인하시기 바랍니다.,2022-03-21
475,한국교통안전공단,도로자격(화물·버스·택시·정밀),"인적사항(성함,주민번호) 및 사진 변경은 어떻게 하나요?","■ 시험 접수 후 인적사항 및 사진 변경은 자격증 도용 등의 사유로 포털에서 직접 변경하실 수 없습니다. 고객센터로 문의주시면 사진 등록 및 인적사항 변경 도와드리겠습니다.
 ※ [고객센터] : 1577-0990로 상담원 연결 후 변경 및 등록 문의하시기 바랍니다.",2025-09-09
285,한국교통안전공단,항공안전,"[항공자격]응시수수료는 얼마인가요, 수수료를 감면받을 수 있나요?","각 자격별로 학과시험과 실기시험의 시행방법에 따라 응시수수료가 다릅니다.

학과시험은 부가세를 포함하여 항공(61,600원), 한정(101,200원)이며,
실기시험은 항공(106,700원~139,700원), 한정(128,700원)입니다.
자세한 수수료는 한국교통안전공단 홈페이지의 항공자격시험 분야에서 각 자격별 시험정보 안내에서 확인 가능합니다.

또한 관련법규에 따라 저소득층가정 및 한부모가정의 응시자에게 50% 감면혜택이 있습니다.
감면에 관한 자세한 내용은 아래 부서로 직접 확인하셔야 합니다.

☏항공/항공영어분야 문의 : 항공자격처 02-3151-1500",2023-06-28
271,한국교통안전공단,항공안전,[항공자격]국내에서 취득한 자격증이 국외에서도 효력이 있나요?,"국제민간항공협약 체약국인 경우 외국에서 취득한 자격증을 상호 인정하고 있으나, 국가별로 자국의 자격증명으로 전환하는 절차는 다소 상이할 수 있어 해당 국가 항공 관련 규정을 확인해야 합니다. 해당 국가에 국내 자격증에 대한 자격취득 사항 등을 포함한 유효성 확인서를 신청하여 발급받아 제출하실 수 있습니다.",2023-08-16
41,한국교통안전공단,드론안전,(장치신고)장치신고 말고 추가적으로 해야할 것이 있나요?,"(조종자 증명) 기체 최대이륙중량에 맞는 조종자 증명이 필요 (담당 : 드론자격시험센터 031-645-2100)
-1종 : 최대이륙중량 25kg 초과 ~                              ------> 필기+비행경력(20시간) + 실기
-2종 : 최대이륙중량 7kg 초과 ~ 최대이륙중량 25kg 이하 ----> 필기 + 비행경력(10시간) + 실기
-3종 : 최대이륙중량 2kg 초과 ~ 최대이륙중량 7kg 이하 -----> 필기 + 비행경력(6시간)
-4종 : 최대이륙중량 250g 초과 ~ 최대이륙중량 2kg 이하 ----> https://edu.kotsa.or.kr에서 온라인교육 6시간 이수

(항공사진촬영허가) 무인동력비행장치를 이용한 항공촬영은 국방부 소관사항으로 사전에 항공사진촬영허가를 받아야 함.

(비행승인) 최대이륙중량이 25kg를 초과한 무인동력비행장치는 비행승인 대상이 되며, 고도 150m 이상 비행, 관제권 및 비행금지구역에서 비행하는 경우는 모든 비행장치가 비행승인 대상에 해당

(특별비행승인) 비가시권 비행, 야간비행(일몰 후부터 일출 전까지) 시에는 특별비행승인 신청

(사업등록 신고) 무인동력비행장치를 영리목적으로 사용할 경우에는 사업등록 신청이 필요

(안전성인증검사) 25kg 초과 무인동력비행장치는 안전성인증검사 대상에 해당 (담당: 항공안전기술원 032-727-5891)

 ** 담당부서별 연락처는 드론원스탑-민원신청-해당민원신청건 클릭 후 접수(처리)부서별 연락처 확인",2025-08-19
